,nm_produto,ds_classe2,vl_total
2770,Iog.Danone Polpa 540g Mix,Laticinios,82.51
2771,Iog.Danone Polpa 540g Mrgo,Laticinios,98.94
2772,Iog.Danoninho P/Beber 100g Ban/Maca,Laticinios,388.57
2773,Iog.Danoninho P/Beber 100g Mrgo,Laticinios,694.28
2774,Iog.Danoninho P/Beber 100g Uva,Laticinios,295.84
2775,Iog.Frimesa 0% 400g Ameixa,Laticinios,349.74
2776,Iog.Frimesa 0% 400g Mrgo,Laticinios,270.10
2777,Iog.Frimesa 1000g Ameixa Sache,Laticinios,364.89
2778,Iog.Frimesa 1000g Coco Sache,Laticinios,611.25
2779,Iog.Frimesa 1000g Mrgo Sache,Laticinios,1043.03
2780,Iog.Frimesa 1000g Sal.Ftas Sache,Laticinios,575.09
2781,Iog.Frimesa 165g Integral,Laticinios,270.54
2782,Iog.Frimesa 165g Mel/Desnatado,Laticinios,131.22
2783,Iog.Frimesa 170g Coco,Laticinios,346.94
2784,Iog.Frimesa 170g Ftas Verm.,Laticinios,225.76
2785,Iog.Frimesa 170g Mrgo,Laticinios,307.10
2786,Iog.Frimesa 540g Mix Ftas,Laticinios,349.57
2787,Iog.Frimesa 540g Mrgo,Laticinios,840.70
2788,Iog.Frimesa 540g Mrgo/Coco,Laticinios,959.11
2789,Iog.Frimesa 540g Sal.Frutas,Laticinios,417.83
2790,Iog.Frimesa 850g Coco,Laticinios,310.45
2791,Iog.Frimesa 850g Ftas Verm.,Laticinios,192.92
2792,Iog.Frimesa 850g Mrgo,Laticinios,351.39
2793,Iog.Frimesa Bi-Camada 165g Ftas Verm.,Laticinios,163.08
2794,Iog.Frimesa Bi-Camada 165g Goiaba,Laticinios,24.39
2795,Iog.Frimesa Bi-Camada 165g Maca/Canela,Laticinios,59.28
2796,Iog.Frimesa Bi-Camada 165g Mrgo,Laticinios,111.69
2797,Iog.Frimesa Ped.Ftas 165g Ftas Verm.,Laticinios,130.14
2798,Iog.Frimesa Ped.Ftas 165g Mrgo,Laticinios,2.05
2799,Iog.Frimesa Rest.Lactose 165g Coco,Laticinios,289.92
2800,Iog.Frimesa Rest.Lactose 165g Fts Verm.,Laticinios,157.74
2801,Iog.Frimesa Rest.Lactose 165g Mrgo,Laticinios,164.00
2802,Iog.Lacfree 140g Gojiberry,Laticinios,32.56
2803,Iog.Lacfree 140gr Mrgo,Laticinios,46.25
2804,Iog.Lacfree 140gr Natural,Laticinios,5.18
2805,Iog.Lacfree 500g Ban/Maca/Mamao,Laticinios,31.71
2806,Iog.Lacfree 500g Mrgo,Laticinios,59.19
2807,Iog.Lacfree 500g Natural,Laticinios,58.31
2808,Iog.Lacfree Ban/Maca/Mamao 140g,Laticinios,67.71
2809,Iog.Lacfree Grego 360g Ftas Boa Forma,Laticinios,58.10
2810,Iog.Lacfree Grego 360g Nat.Boa Forma,Laticinios,58.10
2811,Iog.Lacfree Whey 250g Banana,Laticinios,243.56
2812,Iog.Lacfree Whey 250g Baunilha,Laticinios,256.93
2813,Iog.Lacfree Whey 250g Cookies&Cream,Laticinios,46.79
2814,Iog.Lacfree Whey 250g Mrgo,Laticinios,401.42
2815,Iog.Nestle 1250g Mrgo,Laticinios,122.14
2816,Iog.Nestle 1250g Vitamina de Fts,Laticinios,228.79
2817,Iog.Nestle 170g Mrgo,Laticinios,211.37
2818,Iog.Nestle 170g Vitamina de Fts,Laticinios,244.42
2819,Iog.Nestle 900g Mrgo,Laticinios,169.22
2820,Iog.Nestle 900g Vitamina de Fts,Laticinios,151.31
2821,Iog.Nestle Bi-Camada 150g Mrgo,Laticinios,330.27
2822,Iog.Nestle Grego 400g Abacaxi,Laticinios,463.10
2823,Iog.Nestle Grego 400g Ftas Verm.,Laticinios,352.78
2824,Iog.Nestle Grego 600g  Trad.,Laticinios,507.47
2825,Iog.Nestle Grego 90g Cocada,Laticinios,180.73
2826,Iog.Nestle Grego 90g Goiabada,Laticinios,47.23
2827,Iog.Nestle Grego 90g Torta de Limao,Laticinios,249.82
2828,Iog.Nestle Grego 90g Torta de Mrgo,Laticinios,339.20
2829,Iog.Nestle Grego 90g Trad.,Laticinios,69.89
2830,Iog.Nestle Grego Light 360g Maracuja,Laticinios,219.86
2831,Iog.Nestle Grego Light 360g Mrgo,Laticinios,285.03
2832,Iog.Nestle Grego Light 540g 3 Sabores,Laticinios,633.62
2833,Iog.Nestle Grego Light 90g Torta Mcja,Laticinios,96.91
2834,Iog.Nestle Nat.160g Desnatado,Laticinios,295.13
2835,Iog.Nestle Nat.170g Integral,Laticinios,473.29
2836,Iog.Nestle Nat.170g Lja/Cen.,Laticinios,391.19
2837,Iog.Nestle Nat.170g Mel,Laticinios,308.93
2838,Iog.Nestle Ninho 170g Maca/Banana,Laticinios,144.30
2839,Iog.Nestle Ninho 600g,Laticinios,1914.36
2840,Iog.Nestle Ninho 900g Maca/Banana,Laticinios,180.20
2841,Iog.Nestle Ninho Fruti 250g Mrgo,Laticinios,306.18
2842,Iog.Nestle Ninho Zr.Lactose 170g Mrgo,Laticinios,70.14
2843,Iog.Nestle Ninho Zr.Lactose 360g Mrgo,Laticinios,167.95
2844,Iog.Nestle Zr.Lactose 170g Mrgo,Laticinios,14.94
2845,Iog.Paulista Nat.170g Desnatado,Laticinios,54.59
2846,Iog.Paulista Nat.170g Integral,Laticinios,16.78
2847,Iog.Tirol 0% Lactose 830g Mrgo,Laticinios,282.75
2848,Iog.Tirol 170g 0% Lactose Mrgo,Laticinios,20.40
2849,Iog.Tirol 500g Kon Frutas Abacaxi,Laticinios,238.74
2850,Iog.Tirol 500g Kon Frutas Mrgo,Laticinios,438.48
2851,Iog.Tirol 500g Kon Frutas Pessego,Laticinios,136.00
2852,Iog.Tirol 830g Mrgo,Laticinios,330.85
2853,Iog.Tirol 830ml Gfa Coco,Laticinios,132.09
2854,Iog.Tirol Diet 830g Coco,Laticinios,360.48
2855,Iog.Tirol Diet 830g Mrgo,Laticinios,600.80
2856,Iog.Tirol Polpa 540g,Laticinios,236.26
2857,Iog.Vigor 170g Mel Integral,Laticinios,60.88
2858,Iog.Vigor 180g Coco Gf,Laticinios,76.97
2859,Iog.Vigor 900g Batido Gfa,Laticinios,326.07
2860,Iog.Vigor Grego 100g Amora Zero,Laticinios,366.30
2861,Iog.Vigor Grego 100g Ban.Caramelada,Laticinios,257.40
2862,Iog.Vigor Grego 100g Bau.Zero,Laticinios,136.62
2863,Iog.Vigor Grego 100g Baun.,Laticinios,376.20
2864,Iog.Vigor Grego 100g Blueberry,Laticinios,376.20
2865,Iog.Vigor Grego 100g Cereja,Laticinios,229.68
2866,Iog.Vigor Grego 100g Flocos,Laticinios,734.58
2867,Iog.Vigor Grego 100g Ftas Verm.,Laticinios,641.52
2868,Iog.Vigor Grego 100g Maracuja,Laticinios,304.92
2869,Iog.Vigor Grego 100g Maracuja Zero,Laticinios,316.80
2870,Iog.Vigor Grego 100g Mrgo/Baun.,Laticinios,366.30
2871,Iog.Vigor Grego 100g Trad.,Laticinios,637.56
2872,Iog.Vigor Grego Ped.120g Coco,Laticinios,123.69
2873,Iog.Vigor Grego Ped.120g Cranberry,Laticinios,163.59
2874,Iog.Vigor Grego S/Lac.S/Gord.100g Mrgo,Laticinios,95.52
2875,Iog.Vigor Grego S/Lactose 100g Fts Verm.,Laticinios,101.51
2876,Iog.Vigor Grego S/Lactose 100g Trad.,Laticinios,53.74
2877,Iog.Vigor Grego S/Lactose 100g Zero Trad,Laticinios,77.61
2878,Iog.Vigor Grego Zero 100g Mrgo,Laticinios,356.40
2879,Iog.Vigor Grego Zero 100g Trad.,Laticinios,304.92
2880,Iog.Vigor Infantil 180g Frutas,Laticinios,89.32
2881,Iog.Vigor Infantil 180g Morango,Laticinios,106.90
2882,Iog.Vigor Mix 165g C/Sucrilhos,Laticinios,272.80
2883,Iog.Vigor Mix 165g Flootlops,Laticinios,107.17
2884,Iog.Vigor Mix 165g Mrgo Colorball,Laticinios,1259.70
2885,Iog.Vigor Nat.170g,Laticinios,127.16
2886,Iog.Vigor Nat.170g Ameixa,Laticinios,176.04
2887,Iog.Vigor Nat.170g Desnatado,Laticinios,34.00
2888,Iog.Vigor Nat.170g Lja/Cen/Mel,Laticinios,164.74
2889,Iog.Vigor Nat.S/Lactose 170g Ameixa,Laticinios,139.86
2890,Iog.Vigor Polpa 540g Ftas Verm.Coco,Laticinios,150.48
2891,Iog.Vigor Polpa 540g Mrgo,Laticinios,117.45
2892,Iog.Vigor S/Lactose 170g Nat.,Laticinios,37.80
2893,Iog.Vigor S/Lactose 170g Nat.Desnatado,Laticinios,54.81
2894,Iog.Vigor Ultra Cremoso 540g Fts Ver.Nat,Laticinios,964.03
2895,Iog.Vigor Ultra Cremoso 540g Mrgo/Nat.,Laticinios,1004.52
2896,Leite Ferm.Activia 110g Ameixa,Laticinios,58.51
2897,Leite Ferm.Activia 110g Mrgo,Laticinios,102.62
2898,Leite Ferm.Activia 170g 0% Mrgo,Laticinios,186.15
2899,Leite Ferm.Activia 170g Zr.Lact.Mrgo/Ban,Laticinios,16.14
2900,Leite Ferm.Activia 400g Original,Laticinios,182.95
2901,Leite Ferm.Activia 600g 0% Mrgo/Ameixa,Laticinios,571.30
2902,Leite Ferm.Activia 600g Mrgo/Ameixa,Laticinios,305.47
2903,Leite Ferm.Activia 800g Ameixa,Laticinios,825.64
2904,Leite Ferm.Activia 800g Mamao/Cereais,Laticinios,1064.46
2905,Leite Ferm.Activia 850g Zr.Lact.Ameixa,Laticinios,87.92
2906,Leite Ferm.Activia 850g Zr.Lact.Mrgo/Ban,Laticinios,409.07
2907,Leite Ferm.Activia Ameixa 1000g,Laticinios,215.19
2908,Leite Ferm.Activia Ameixa 1000g 0%,Laticinios,150.95
2909,Leite Ferm.Activia Ameixa 1250g,Laticinios,452.31
2910,Leite Ferm.Activia Ameixa 1250g 0%,Laticinios,179.27
2911,Leite Ferm.Activia Ameixa 170g,Laticinios,245.23
2912,Leite Ferm.Activia Aveia 1000g,Laticinios,457.44
2913,Leite Ferm.Activia Ban/Linh/Aveia 170g,Laticinios,163.44
2914,Leite Ferm.Activia Cm 170g Amo/Mrgo,Laticinios,386.17
2915,Leite Ferm.Activia Cm 170g Lig.Ame/Baun.,Laticinios,223.57
2916,Leite Ferm.Activia Cm 170g Lig.Per/Li/Co,Laticinios,224.22
2917,Leite Ferm.Activia Cm 170g Maca/Mam/Lja,Laticinios,506.28
2918,Leite Ferm.Activia Cm 170g Mrgo/Maca/Ban,Laticinios,560.52
2919,Leite Ferm.Activia Mrgo 1000g,Laticinios,267.63
2920,Leite Ferm.Activia Mrgo 1000g 0%,Laticinios,171.89
2921,Leite Ferm.Activia Mrgo 1250g,Laticinios,427.33
2922,Leite Ferm.Activia Mrgo 1250g 0%,Laticinios,193.06
2923,Leite Ferm.Activia Mrgo 170g,Laticinios,126.91
2924,Leite Ferm.Batavinho 480g Trad.,Laticinios,383.60
2925,Leite Ferm.Batavo Bob Esponja 480g Mrgo,Laticinios,1326.81
2926,Leite Ferm.Batavo Bob Esponja 480g Trad.,Laticinios,2221.27
2927,Leite Ferm.Batavo Bob Esponja 480g Uva,Laticinios,1491.05
2928,Leite Ferm.Chamyto 450g Trad.,Laticinios,3827.20
2929,Leite Ferm.Chamyto Big 720g Trad.,Laticinios,1450.71
2930,Leite Ferm.Danone Actimel 600g L6 P5,Laticinios,200.25
2931,Leite Ferm.Danone Corpus 540g Mrgo/Am.,Laticinios,157.29
2932,Leite Ferm.Danone Corpus 900g Mrgo,Laticinios,201.55
2933,Leite Ferm.Danone Corpus Break 170g Mrg,Laticinios,132.93
2934,Leite Ferm.Frimesa 170g Trad.,Laticinios,1922.21
2935,Leite Ferm.Frimesa 450g Trad.,Laticinios,365.71
2936,Leite Ferm.Frimesa 850g Trad.,Laticinios,3006.00
2937,Leite Ferm.Nestle Molico Light 170g Mrgo,Laticinios,119.10
2938,Leite Ferm.Ninho 450g,Laticinios,122.54
2939,Leite Ferm.Paulista 450g Baun.,Laticinios,490.27
2940,Leite Ferm.Tirol 450g Trad.,Laticinios,468.63
2941,Leite Ferm.Tirol 450g Zr.Lact.Trad.,Laticinios,88.56
2942,Leite Ferm.Vigor 450g Trad.,Laticinios,6874.50
2943,Leite Ferm.Yakult ''40'' 480g,Laticinios,973.40
2944,"Leite Ferm.Yakult 40"" 480g Light",Laticinios,618.51
2945,Leite Ferm.Yakult 480g Trad.,Laticinios,5474.88
2946,P-Suisse Batavinho 360g Mrgo,Laticinios,650.42
2947,P-Suisse Batavinho Vitamina 360g,Laticinios,121.64
2948,P-Suisse Carolina 320g Mrgo,Laticinios,210.33
2949,P-Suisse Carolina 320g Mrgo/Ban/Maca,Laticinios,84.87
2950,P-Suisse Danoninho 320g Mrgo,Laticinios,1118.61
2951,P-Suisse Danoninho 320g Mrgo/Ban/Maca,Laticinios,1006.23
2952,P-Suisse Danoninho 320g Mrgo/Framb/Uva,Laticinios,760.61
2953,P-Suisse Danoninho 480g Mrgo,Laticinios,617.22
2954,P-Suisse Danoninho 480g Mrgo/Ban./Maca,Laticinios,352.66
2955,P-Suisse Danoninho P/Levar 70g Mrgo,Laticinios,1230.37
2956,P-Suisse Danoninho P/Levar 70g Mrgo/Ban.,Laticinios,735.73
2957,P-Suisse Elege Bob Esponja 320g Mrgo,Laticinios,624.89
2958,P-Suisse Frimesa 360g Friminho,Laticinios,1123.19
2959,P-Suisse Nestle Chambinho 320g Choc,Laticinios,103.51
2960,P-Suisse Nestle Chambinho 320g Mrgo,Laticinios,166.53
2961,P-Suisse Nestle Ninho 320g Leite/Mrgo,Laticinios,41.24
2962,P-Suisse Tirolzinho 360g Mrgo,Laticinios,102.69
2963,P-Suisse Vigorzinho 360g Choc.,Laticinios,704.64
2964,Queijo B.Latte Bufala Aperitivo Kg,Laticinios,41.58
2965,Queijo B.Latte Bufala Bolinha Pct 160g,Laticinios,62.70
2966,Queijo B.Latte Bufala Frescal Kg,Laticinios,38.25
2967,Queijo B.Latte Bufala Mussarela Cry Kg,Laticinios,34.01
2968,Queijo Bom Destino Minas Frescal Buf.Kg,Laticinios,13.17
2969,Queijo Bom Destino Muss.Bufala 150g Fat.,Laticinios,9.82
2970,Queijo Bom Destino Muss.Bufala 160g,Laticinios,9.45
2971,Queijo Bom Destino Provol.Buf.150g Fat.,Laticinios,14.66
2972,Queijo Crioulo Coalho C/Alho Kg,Laticinios,18.97
2973,Queijo Crioulo Coalho Espeto Cry Kg,Laticinios,124.25
2974,Queijo Crioulo Coalho Temp.Espeto Cry Kg,Laticinios,229.85
2975,Queijo Crioulo Gorgonzola Cry Kg,Laticinios,60.08
2976,Queijo Crioulo Minas Frescal Cry Kg,Laticinios,1065.48
2977,Queijo Crioulo Minas Padrao Kg,Laticinios,489.73
2978,Queijo Crioulo Prato Cry Kg,Laticinios,542.74
2979,Queijo Danubio Crem.Trad.240g,Laticinios,72.31
2980,Queijo Danubio Minas Frescal Light 250g,Laticinios,128.31
2981,Queijo Danubio Minas Frescal Trad.250g,Laticinios,128.31
2982,Queijo Danubio Processado Light 68g,Laticinios,10.48
2983,Queijo Danubio Processado Trad.68g,Laticinios,5.24
2984,Queijo Faixa Azul Camembert 125g,Laticinios,170.10
2985,Queijo Faixa Azul Parm.Cilindro Cry Kg,Laticinios,173.26
2986,Queijo Faixa Azul Parm.Pedaco Cry Kg,Laticinios,34.45
2987,Queijo Faixa Azul Parm.Ral.Pct 50g,Laticinios,148.59
2988,Queijo Frimesa Cheddar Fat.200g,Laticinios,208.12
2989,Queijo Frimesa Coalho P/Churrasco Kg,Laticinios,133.18
2990,Queijo Frimesa Gorgonzola Frac.Kg,Laticinios,81.99
2991,Queijo Frimesa Minas Padrao Kg,Laticinios,356.14
2992,Queijo Frimesa Mussarela Cry Kg,Laticinios,419.48
2993,Queijo Frimesa Mussarela Fat.200g,Laticinios,256.34
2994,Queijo Frimesa Mussarela Light Cry Kg,Laticinios,237.90
2995,Queijo Frimesa Parm.Ral.50g,Laticinios,890.68
2996,Queijo Frimesa Prato Cry Kg,Laticinios,1321.82
2997,Queijo Frimesa Prato Fat.200g,Laticinios,327.84
2998,Queijo Frimesa Reggio Parm.Fat.Cry Kg,Laticinios,169.91
2999,Queijo Frimesa Reggio Provolone Fat.Kg,Laticinios,17.05
3000,Queijo Gran Mestri Montanhes Cunha Kg,Laticinios,166.41
3001,Queijo Gran Mestri Parm.Frac.Kg,Laticinios,409.42
3002,Queijo Gran Mestri Parm.Ral.40g,Laticinios,2428.49
3003,Queijo Gran Mestri Zr.Lactose 40g,Laticinios,213.45
3004,Queijo Kunzler Brasileirinho Trop.40g,Laticinios,1288.81
3005,Queijo Kunzler Parm.Ral.50g,Laticinios,134.17
3006,Queijo Kunzler Parm.Ral.Trop.50g C/Oreg.,Laticinios,67.30
3007,Queijo Kunzler Parm.Ral.Trop.50g Defum.,Laticinios,48.41
3008,Queijo Kunzler Parm.Ral.Trop.Light 50g,Laticinios,107.01
3009,Queijo Lacfee Zr.Lact.Minas Frescal Kg,Laticinios,31.62
3010,Queijo Lacfree Cottage 200g,Laticinios,149.18
3011,Queijo Lacfree Minas Padrao Cry Kg,Laticinios,213.15
3012,Queijo Lacfree Mussarela Fat.Bj Kg,Laticinios,269.76
3013,Queijo Lacfree Mussarela Kg,Laticinios,303.89
3014,Queijo Lacfree Prato Kg,Laticinios,232.14
3015,Queijo Minas Frescal Sanbios Kg,Laticinios,581.31
3016,Queijo Parmissimo Parm.Cunha Cry Kg,Laticinios,100.06
3017,Queijo Parmissimo Parm.Ral.Grosso 50g,Laticinios,818.52
3018,Queijo Parmissimo Prov.Esp.Prat.Cry Kg,Laticinios,29.92
3019,Queijo Parmissimo Prov.Tranc.Cry Kg,Laticinios,16.96
3020,Queijo Parmissimo Ral.Grosso 100g,Laticinios,18.54
3021,Queijo Polenghi 144g Prato,Laticinios,71.90
3022,Queijo Polenghi 144g Prato Light,Laticinios,30.12
3023,Queijo Polenghi Brie Selection 125g,Laticinios,17.05
3024,Queijo Polenghi Camembert Selection 125g,Laticinios,13.50
3025,Queijo Polenghi Cheddar 144g,Laticinios,121.94
3026,Queijo Polenghi Cheddar Light 144g,Laticinios,84.42
3027,Queijo Polenghi Frescatino 0% Gord.250g,Laticinios,69.10
3028,Queijo Polenghi Frescatino Light 130g,Laticinios,33.45
3029,Queijo Polenghi Frescatino Trad.130g,Laticinios,55.08
3030,Queijo Polenghi Gorgonzola Selec.140g,Laticinios,32.18
3031,Queijo Polenghi Minas Frescal 150g,Laticinios,51.28
3032,Queijo Polenghi Minas Frescal 400g,Laticinios,44.13
3033,Queijo Polenghi Minas Frescal Light 400g,Laticinios,92.40
3034,Queijo Polenghi Mussarela 144g,Laticinios,35.95
3035,Queijo Polenghi Mussarela Light 144g,Laticinios,64.71
3036,Queijo Polenghi Parm.Grana Selec.Frac.Kg,Laticinios,22.04
3037,Queijo Polenghi Parm.Selec.Fracao Kg,Laticinios,59.28
3038,Queijo Polenghi Parmentino Sel.Frac.Kg,Laticinios,40.26
3039,Queijo Polenghi Prato S/Lact.Sand.144g,Laticinios,35.36
3040,Queijo Polenghinho S/Lactose 68g,Laticinios,137.52
3041,Queijo Polenguinho Cheddar 68g,Laticinios,61.92
3042,Queijo Polenguinho Gorgonzola 68g,Laticinios,20.64
3043,Queijo Polenguinho Gruyere 68g,Laticinios,10.32
3044,Queijo Polenguinho Light 68g,Laticinios,318.96
3045,Queijo Polenguinho Requeijao 68g,Laticinios,17.82
3046,Queijo Polenguinho Trad.68g,Laticinios,183.40
3047,Queijo President Cottage 220g,Laticinios,34.48
3048,Queijo President Emmental  200g,Laticinios,96.60
3049,Queijo President Minas Frescal Kg,Laticinios,58.25
3050,Queijo President Mussarela Fat.150g,Laticinios,416.84
3051,Queijo President Petit Brie 125g,Laticinios,111.42
3052,Queijo President Petit Camembert 125g,Laticinios,55.71
3053,Queijo President Prato Fat.150g,Laticinios,688.85
3054,Queijo President Processado 140g,Laticinios,55.28
3055,Queijo Qualitat Minas Gd Cry Kg,Laticinios,70.54
3056,Queijo Qualitat Minas Peq.Cry Kg,Laticinios,302.75
3057,Queijo Real Minas Light Cry Kg,Laticinios,444.72
3058,Queijo Real Minas Padrao Cry Kg,Laticinios,205.51
3059,Queijo Real Prato Cry Kg,Laticinios,186.50
3060,Queijo Sadia Mussarela Fat.200gr,Laticinios,778.21
3061,Queijo Sadia Prato Fat.200gr,Laticinios,652.11
3062,Queijo Santa Clara Brie Cunha Kg,Laticinios,66.74
3063,Queijo Santa Clara Colonial Frac.Kg,Laticinios,147.94
3064,Queijo Santa Clara Gorgonzola Cunha Kg,Laticinios,111.06
3065,Queijo Santa Clara Gouda Cry Kg,Laticinios,193.01
3066,Queijo Santa Clara Minas 0% Lactose Kg,Laticinios,247.46
3067,Queijo Santa Clara Minas Fres.Light 200g,Laticinios,195.96
3068,Queijo Santa Clara Minas Frescal 200g,Laticinios,180.66
3069,Queijo Santa Clara Minas Frescal Cry Kg,Laticinios,1743.16
3070,Queijo Santa Clara Minas Frescal Lig.Kg,Laticinios,882.52
3071,Queijo Santa Clara Minas Light Kg,Laticinios,370.52
3072,Queijo Santa Clara Minas Red.Sodio Kg,Laticinios,523.12
3073,Queijo Santa Clara Mussarela Fat.150g,Laticinios,75.46
3074,Queijo Santa Clara Parm.Ral.50g,Laticinios,2241.16
3075,Queijo Santa Clara Prato Coboco Cry Kg,Laticinios,108.77
3076,Queijo Santa Clara Prato Lanche Cry Kg,Laticinios,539.52
3077,Queijo Santa Clara Prato Light Fat.150g,Laticinios,58.85
3078,Queijo Santa Clara Provolone Pedaco Kg,Laticinios,256.11
3079,Queijo Santa Musar.0%Lact.Fat.150g,Laticinios,361.10
3080,Queijo Serrabella Brie Triangulo Kg,Laticinios,94.54
3081,Queijo Serrabella Emmental Frac.Kg,Laticinios,36.66
3082,Queijo Serrabella Gorgonzola Frac.Kg,Laticinios,219.00
3083,Queijo Societe Roquefort 100g,Laticinios,17.56
3084,Queijo Teixeira Parm.Ral.100g,Laticinios,547.86
3085,Queijo Teixeira Parm.Ral.50g,Laticinios,1269.36
3086,Queijo Tirol Coalho Frac.Kg,Laticinios,344.04
3087,Queijo Tirol Colonial Frac.Kg,Laticinios,38.16
3088,Queijo Tirol Gouda Frac.Kg,Laticinios,23.01
3089,Queijo Tirol Minas Padrao Cry Kg,Laticinios,489.92
3090,Queijo Tirol Muss.Zero Lactose Fat.150g,Laticinios,562.40
3091,Queijo Tirol Mussarela Cry Kg,Laticinios,645.76
3092,Queijo Tirol Mussarela Fat.150gr,Laticinios,253.44
3093,Queijo Tirol Mussarela Fat.400g,Laticinios,4074.08
3094,Queijo Tirol Mussarela Fat.800g,Laticinios,584.61
3095,Queijo Tirol Parm.Cry Kg,Laticinios,104.15
3096,Queijo Tirol Parm.Cunha Kg,Laticinios,88.65
3097,Queijo Tirol Prato Cry Kg,Laticinios,505.02
3098,Queijo Tirol Prato Fat.150g,Laticinios,100.32
3099,Queijo Tirol Prato Fat.400g,Laticinios,279.68
3100,Queijo Tirol Provolone Cry Kg,Laticinios,134.95
3101,Queijo Tirol Provolone Disco Kg,Laticinios,161.57
3102,Queijo Tirol Quark 300g,Laticinios,138.84
3103,Queijo Tirolez Cottage 200g,Laticinios,229.83
3104,Queijo Tirolez Cottage 400g,Laticinios,435.17
3105,Queijo Tirolez Edam Skin Pack Kg,Laticinios,28.00
3106,Queijo Tirolez Frac.Emmental Kg,Laticinios,70.46
3107,Queijo Tirolez Frac.Gorgonzola Kg,Laticinios,208.93
3108,Queijo Tirolez Gouda Skin Pack Kg,Laticinios,127.39
3109,Queijo Tirolez Gruyere Skin Pack Kg,Laticinios,19.85
3110,Queijo Tirolez Minas Padrao Cry Kg,Laticinios,317.89
3111,Queijo Tirolez Parm.Frac.Kg,Laticinios,167.32
3112,Queijo Tirolez Provolone Frac.Kg,Laticinios,32.19
3113,Queijo Tirolez Provolonete Kg,Laticinios,64.99
3114,Queijo Tirolez Reino Skin Pack Kg,Laticinios,128.03
3115,Queijo Verde Campo Cottage 200g,Laticinios,99.92
3116,Queijo Verde Campo Cottage 200g Himalaia,Laticinios,65.20
3117,Queijo Verde Campo Minas Padrao Light Kg,Laticinios,416.89
3118,Queijo Vidativa Coalho Temp.Kg,Laticinios,65.70
3119,Queijo Vidativa Coalho Trad.Kg,Laticinios,126.59
3120,Queijo Vidativa Gouda Cry Kg,Laticinios,47.28
3121,Queijo Vidativa Minas Frescal Kg,Laticinios,120.19
3122,Queijo Vidativa Minas Padrao Kg,Laticinios,87.46
3123,Queijo Vidativa Mussarela Cry Kg,Laticinios,39.74
3124,Queijo Vidativa Nozinho Trad.Kg,Laticinios,149.54
3125,Queijo Vidativa Palito Trad.Kg,Laticinios,96.33
3126,Queijo Vidativa Provolone Cry Kg,Laticinios,87.93
3127,Queijo Vidativa Provolone Pedaco Kg,Laticinios,21.60
3128,Queijo Vidativa Provolonete Fresco Kg,Laticinios,146.36
3129,Queijo Vigor Parm.Ral.100g,Laticinios,870.89
3130,Queijo Vigor Parm.Ral.50g,Laticinios,3382.26
3131,Requeijao Aviacao Trad.250g,Laticinios,296.01
3132,Requeijao Batavo Light 200g,Laticinios,462.99
3133,Requeijao Batavo Trad.200g,Laticinios,817.65
3134,Requeijao Catupiry  Light 250g Original,Laticinios,19.94
3135,Requeijao Catupiry 200g Peito Peru,Laticinios,100.88
3136,Requeijao Catupiry Crem.200g,Laticinios,214.86
3137,Requeijao Catupiry Light 200g,Laticinios,121.26
3138,Requeijao Catupiry Pounch 250g Light,Laticinios,100.71
3139,Requeijao Catupiry Pounch 250g Trad.,Laticinios,246.18
3140,Requeijao Crioulo 250g,Laticinios,557.70
3141,Requeijao Crioulo Crem.200g Gts Jogo,Laticinios,59.58
3142,Requeijao Crioulo Crem.Light 250g,Laticinios,236.60
3143,Requeijao Danone Trad.200g,Laticinios,1292.59
3144,Requeijao Frimesa 4 Qjos 180g,Laticinios,36.36
3145,Requeijao Frimesa Cheddar 180g,Laticinios,103.02
3146,Requeijao Frimesa Crem.Light 180g,Laticinios,468.16
3147,Requeijao Frimesa Crem.Trad.180g,Laticinios,1196.14
3148,Requeijao Frimesa E.Finas 180g,Laticinios,72.72
3149,Requeijao Gran Mestri Crem.Zr.Lact.180g,Laticinios,113.49
3150,Requeijao Lacfree Trad.180g,Laticinios,257.02
3151,Requeijao Pocos de Calda Trad.200g,Laticinios,669.68
3152,Requeijao Pocos de Caldas Light 200g,Laticinios,355.38
3153,Requeijao Polenghi Cheddar 200g,Laticinios,67.70
3154,Requeijao Polenghi Cheddar Pounch 250g,Laticinios,8.25
3155,Requeijao Santa Clara Light 200g,Laticinios,150.77
3156,Requeijao Santa Clara Red.Sodio 200g,Laticinios,141.43
3157,Requeijao Santa Clara Trad.200g,Laticinios,1135.42
3158,Requeijao Tirol 0% Lactose 180g,Laticinios,319.26
3159,Requeijao Tirol 4 Qjos 400g,Laticinios,9.16
3160,Requeijao Tirol Cheddar 400g,Laticinios,203.80
3161,Requeijao Tirol Crem.Light 220g,Laticinios,291.10
3162,Requeijao Tirol Crem.Trad.220g,Laticinios,439.77
3163,Requeijao Tirol Crem.Trad.500g,Laticinios,682.57
3164,Requeijao Tirol Light 180g,Laticinios,2938.26
3165,Requeijao Tirol Trad.180g,Laticinios,4936.13
3166,Requeijao Tirol Trad.400g,Laticinios,644.64
3167,Requeijao Tirolez Crem.200g,Laticinios,434.18
3168,Requeijao Tirolez Crem.Light 200g,Laticinios,303.29
3169,Requeijao Tirolez Trad.250g Bisnaga,Laticinios,265.62
3170,Requeijao Vigor Trad.200g,Laticinios,1008.09
3171,RequeijiO Tirol Crem.230g Bisnaga,Laticinios,190.74
